audio_id,word,start,end,duration,text,label
10022,have,2.6,2.9,0.2999999999999998,"If we had invested in that startup, we would have seen significant returns by now.",0
10022,seen,2.9,3.78,0.8799999999999999,"If we had invested in that startup, we would have seen significant returns by now.",0
10022,significant,3.78,4.42,0.6400000000000001,"If we had invested in that startup, we would have seen significant returns by now.",0
10022,returns,4.42,4.98,0.5600000000000005,"If we had invested in that startup, we would have seen significant returns by now.",0
10022,by,4.98,5.2,0.21999999999999975,"If we had invested in that startup, we would have seen significant returns by now.",0
10022,now.,5.2,5.48,0.28000000000000025,"If we had invested in that startup, we would have seen significant returns by now.",0
10101,that,0.0,0.14,0.14,that companies commitment to sustainability has resulted in significant reductions in,0
10101,companies,0.14,0.6,0.45999999999999996,that companies commitment to sustainability has resulted in significant reductions in,0
10101,commitment,0.6,1.24,0.64,that companies commitment to sustainability has resulted in significant reductions in,0
10101,to,1.24,1.52,0.28,that companies commitment to sustainability has resulted in significant reductions in,0
10101,sustainability,1.52,2.3,0.7799999999999998,that companies commitment to sustainability has resulted in significant reductions in,0
10101,has,2.3,2.86,0.56,that companies commitment to sustainability has resulted in significant reductions in,0
10101,resulted,2.86,3.44,0.5800000000000001,that companies commitment to sustainability has resulted in significant reductions in,0
10101,in,3.44,3.68,0.2400000000000002,that companies commitment to sustainability has resulted in significant reductions in,0
10101,significant,3.68,4.3,0.6199999999999997,that companies commitment to sustainability has resulted in significant reductions in,0
10101,reductions,4.3,5.04,0.7400000000000002,that companies commitment to sustainability has resulted in significant reductions in,0
10101,in,5.04,5.46,0.41999999999999993,that companies commitment to sustainability has resulted in significant reductions in,0
10101,carbon,5.46,6.26,0.7999999999999998,carbon emissions.,0
10101,emissions.,6.26,6.64,0.3799999999999999,carbon emissions.,0
10,darad,0.0,0.18,0.18,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,wneud,0.18,0.78,0.6000000000000001,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,yr,0.78,0.84,0.05999999999999994,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,temp,0.84,1.16,0.31999999999999995,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,ar,1.16,1.16,0.0,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,ffyniad,1.16,1.54,0.3800000000000001,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,cael,1.54,1.54,0.0,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,ei,1.54,1.54,0.0,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,ard,1.54,1.54,0.0,darad wneud yr temp ar ffyniad cael ei ard ..,0
10,..,1.54,1.54,0.0,darad wneud yr temp ar ffyniad cael ei ard ..,0
10269,How,0.0,0.2,0.2,How may I I assist you today?,0
10269,may,0.2,0.38,0.18,How may I I assist you today?,0
10269,I,0.38,0.7,0.31999999999999995,How may I I assist you today?,0
10269,I,0.7,1.06,0.3600000000000001,How may I I assist you today?,0
10269,assist,1.06,1.5,0.43999999999999995,How may I I assist you today?,0
10269,you,1.5,1.7,0.19999999999999996,How may I I assist you today?,0
10269,today?,1.7,1.92,0.21999999999999997,How may I I assist you today?,0
10117,The,0.0,0.14,0.14,The company CEO announced that they would be expanding into new markets next year.,0
10117,company,0.14,0.52,0.38,The company CEO announced that they would be expanding into new markets next year.,0
10117,CEO,0.52,0.98,0.45999999999999996,The company CEO announced that they would be expanding into new markets next year.,0
10117,announced,0.98,1.28,0.30000000000000004,The company CEO announced that they would be expanding into new markets next year.,0
10117,that,1.28,1.54,0.26,The company CEO announced that they would be expanding into new markets next year.,0
10117,they,1.54,1.68,0.1399999999999999,The company CEO announced that they would be expanding into new markets next year.,0
10117,would,1.68,1.82,0.14000000000000012,The company CEO announced that they would be expanding into new markets next year.,0
10117,be,1.82,2.0,0.17999999999999994,The company CEO announced that they would be expanding into new markets next year.,0
10117,expanding,2.0,2.52,0.52,The company CEO announced that they would be expanding into new markets next year.,0
10117,into,2.52,3.62,1.1,The company CEO announced that they would be expanding into new markets next year.,0
10117,new,3.62,3.88,0.2599999999999998,The company CEO announced that they would be expanding into new markets next year.,0
10117,markets,3.88,4.3,0.41999999999999993,The company CEO announced that they would be expanding into new markets next year.,0
10117,next,4.3,4.62,0.3200000000000003,The company CEO announced that they would be expanding into new markets next year.,0
10117,year.,4.62,4.96,0.33999999999999986,The company CEO announced that they would be expanding into new markets next year.,0
10300,This,0.0,0.16,0.16,This new restaurant is totally Instagram worthy.,0
10300,new,0.16,0.38,0.22,This new restaurant is totally Instagram worthy.,0
10300,restaurant,0.38,0.78,0.4,This new restaurant is totally Instagram worthy.,0
10300,is,0.78,1.3,0.52,This new restaurant is totally Instagram worthy.,0
10300,totally,1.3,2.1,0.8,This new restaurant is totally Instagram worthy.,0
10300,Instagram,2.1,2.58,0.48,This new restaurant is totally Instagram worthy.,0
10300,worthy.,2.58,2.98,0.3999999999999999,This new restaurant is totally Instagram worthy.,0
10245,Could,0.0,0.16,0.16,Could you please provide more information about the project requirements?,0
10245,you,0.16,0.28,0.12000000000000002,Could you please provide more information about the project requirements?,0
10245,please,0.28,0.54,0.26,Could you please provide more information about the project requirements?,0
10245,provide,0.54,0.96,0.41999999999999993,Could you please provide more information about the project requirements?,0
10245,more,0.96,1.4,0.43999999999999995,Could you please provide more information about the project requirements?,0
10245,information,1.4,2.6,1.2000000000000002,Could you please provide more information about the project requirements?,0
10245,about,2.6,3.0,0.3999999999999999,Could you please provide more information about the project requirements?,0
10245,the,3.0,3.14,0.14000000000000012,Could you please provide more information about the project requirements?,0
10245,project,3.14,3.54,0.3999999999999999,Could you please provide more information about the project requirements?,0
10245,requirements?,3.54,4.24,0.7000000000000002,Could you please provide more information about the project requirements?,0
10212,Climate,0.0,0.24,0.24,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,change,0.24,0.66,0.42000000000000004,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,climate,0.66,1.06,0.4,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,change,1.06,1.48,0.41999999999999993,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,is,1.48,1.66,0.17999999999999994,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,affecting,1.66,2.1,0.44000000000000017,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,biodiversity,2.1,2.72,0.6200000000000001,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,and,2.72,3.38,0.6599999999999997,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,ecosystems,3.38,3.72,0.3400000000000003,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,on,3.72,4.26,0.5399999999999996,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,a,4.26,4.36,0.10000000000000053,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,global,4.36,4.64,0.27999999999999936,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10212,scale.,4.64,5.1,0.45999999999999996,Climate change climate change is affecting biodiversity and ecosystems on a global scale.,0
10087,What,0.0,0.16,0.16,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,measures,0.16,0.48,0.31999999999999995,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,can,0.48,0.74,0.26,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,we,0.74,0.86,0.12,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,take,0.86,1.0,0.14,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,to,1.0,1.16,0.15999999999999992,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,reduce,1.16,1.42,0.26,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,our,1.42,1.68,0.26,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,environmental,1.68,2.18,0.5000000000000002,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,impact,2.18,2.7,0.52,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,and,2.7,3.02,0.31999999999999984,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,promote,3.02,3.8,0.7799999999999998,What measures can we take to reduce our environmental impact and promote sustainability?,0
10087,sustainability?,3.8,4.3,0.5,What measures can we take to reduce our environmental impact and promote sustainability?,0
10068,The,0.0,0.16,0.16,The committee is currently reviewing applications for the research grant.,0
10068,committee,0.16,0.58,0.41999999999999993,The committee is currently reviewing applications for the research grant.,0
10068,is,0.58,0.9,0.32000000000000006,The committee is currently reviewing applications for the research grant.,0
10068,currently,0.9,1.18,0.2799999999999999,The committee is currently reviewing applications for the research grant.,0
10068,reviewing,1.18,1.78,0.6000000000000001,The committee is currently reviewing applications for the research grant.,0
10068,applications,1.78,2.62,0.8400000000000001,The committee is currently reviewing applications for the research grant.,0
10068,for,2.62,3.02,0.3999999999999999,The committee is currently reviewing applications for the research grant.,0
10068,the,3.02,3.24,0.2200000000000002,The committee is currently reviewing applications for the research grant.,0
10068,research,3.24,3.92,0.6799999999999997,The committee is currently reviewing applications for the research grant.,0
10068,grant.,3.92,4.5,0.5800000000000001,The committee is currently reviewing applications for the research grant.,0
1014,Please,0.0,0.26,0.26,Please submit your report soon.,0
1014,submit,0.26,0.62,0.36,Please submit your report soon.,0
1014,your,0.62,0.92,0.30000000000000004,Please submit your report soon.,0
1014,report,0.92,1.84,0.92,Please submit your report soon.,0
1014,soon.,1.84,2.3,0.45999999999999974,Please submit your report soon.,0
1034,The,0.0,0.12,0.12,The letter was was sent by Currier.,0
1034,letter,0.12,0.46,0.34,The letter was was sent by Currier.,0
1034,was,0.46,0.82,0.35999999999999993,The letter was was sent by Currier.,0
1034,was,0.82,1.14,0.31999999999999995,The letter was was sent by Currier.,0
1034,sent,1.14,1.44,0.30000000000000004,The letter was was sent by Currier.,0
1034,by,1.44,1.7,0.26,The letter was was sent by Currier.,0
1034,Currier.,1.7,2.28,0.5799999999999998,The letter was was sent by Currier.,0
10232,The,0.0,0.16,0.16,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,more,0.16,0.32,0.16,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,we,0.32,0.5,0.18,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,invest,0.5,0.88,0.38,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,"in,",0.88,1.4,0.5199999999999999,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,in,1.78,1.86,0.08000000000000007,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,employee,1.86,2.28,0.4199999999999997,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,"training,",2.28,2.86,0.5800000000000001,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,the,3.22,3.4,0.17999999999999972,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,more,3.4,3.58,0.18000000000000016,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,productive,3.58,4.1,0.5199999999999996,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,our,4.1,4.34,0.2400000000000002,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,workforce,4.34,4.68,0.33999999999999986,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10232,becomes.,4.68,5.28,0.6000000000000005,"The more we invest in, in employee training, the more productive our workforce becomes.",0
10025,The,0.0,0.16,0.16,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,new,0.16,0.36,0.19999999999999998,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,energy,0.36,0.82,0.45999999999999996,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,policy,0.82,1.4,0.58,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,aims,1.4,1.78,0.3800000000000001,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,to,1.78,2.1,0.32000000000000006,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,promote,2.1,2.46,0.3599999999999999,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,renewable,2.46,2.94,0.48,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,sources,2.94,3.52,0.5800000000000001,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,and,3.52,3.98,0.45999999999999996,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,reduce,3.98,4.56,0.5799999999999996,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,fossil,4.56,5.18,0.6200000000000001,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,fuel,5.18,5.5,0.3200000000000003,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10025,dependence.,5.5,6.14,0.6399999999999997,The new energy policy aims to promote renewable sources and reduce fossil fuel dependence.,0
10249,The,0.0,0.1,0.1,The report was comprehensive and well-earched.,0
10249,report,0.1,0.44,0.33999999999999997,The report was comprehensive and well-earched.,0
10249,was,0.44,0.9,0.46,The report was comprehensive and well-earched.,0
10249,comprehensive,0.9,1.54,0.64,The report was comprehensive and well-earched.,0
10249,and,1.54,2.42,0.8799999999999999,The report was comprehensive and well-earched.,0
10249,well,2.42,2.8,0.3799999999999999,The report was comprehensive and well-earched.,0
10249,-earched.,2.8,3.84,1.04,The report was comprehensive and well-earched.,0
1018,just,0.0,0.18,0.18,just post today a new selfie.,0
1018,post,0.18,0.46,0.28,just post today a new selfie.,0
1018,today,0.46,0.78,0.32,just post today a new selfie.,0
1018,a,0.78,0.94,0.15999999999999992,just post today a new selfie.,0
1018,new,0.94,1.1,0.16000000000000014,just post today a new selfie.,0
1018,selfie.,1.1,1.6,0.5,just post today a new selfie.,0
10032,Pwa,0.0,0.46,0.46,Pwa köfr selected has had undes flawed since then.,0
10032,köfr,0.46,0.76,0.3,Pwa köfr selected has had undes flawed since then.,0
10032,selected,0.76,0.84,0.07999999999999996,Pwa köfr selected has had undes flawed since then.,0
10032,has,0.84,1.66,0.82,Pwa köfr selected has had undes flawed since then.,0
10032,had,1.66,2.2,0.5400000000000003,Pwa köfr selected has had undes flawed since then.,0
10032,undes,2.2,2.72,0.52,Pwa köfr selected has had undes flawed since then.,0
10032,flawed,2.72,2.88,0.1599999999999997,Pwa köfr selected has had undes flawed since then.,0
10032,since,2.88,4.16,1.2800000000000002,Pwa köfr selected has had undes flawed since then.,0
10032,then.,4.16,4.54,0.3799999999999999,Pwa köfr selected has had undes flawed since then.,0
10136,The,0.0,0.16,0.16,"The new software update, which includes several security enhancements, will be released",0
10136,new,0.16,0.34,0.18000000000000002,"The new software update, which includes several security enhancements, will be released",0
10136,software,0.34,0.76,0.42,"The new software update, which includes several security enhancements, will be released",0
10136,"update,",0.76,1.26,0.5,"The new software update, which includes several security enhancements, will be released",0
10136,which,1.58,1.82,0.24,"The new software update, which includes several security enhancements, will be released",0
10136,includes,1.82,2.28,0.45999999999999974,"The new software update, which includes several security enhancements, will be released",0
10136,several,2.28,2.62,0.3400000000000003,"The new software update, which includes several security enhancements, will be released",0
10136,security,2.62,3.28,0.6599999999999997,"The new software update, which includes several security enhancements, will be released",0
10136,"enhancements,",3.28,4.22,0.94,"The new software update, which includes several security enhancements, will be released",0
10136,will,4.4,4.72,0.3199999999999994,"The new software update, which includes several security enhancements, will be released",0
10136,be,4.72,4.92,0.20000000000000018,"The new software update, which includes several security enhancements, will be released",0
10136,released,4.92,5.4,0.4800000000000004,"The new software update, which includes several security enhancements, will be released",0
10233,Not,0.0,0.22,0.22,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,only,0.22,0.58,0.36,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,did,0.58,0.8,0.22000000000000008,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,the,0.8,0.96,0.15999999999999992,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,campaign,0.96,1.4,0.43999999999999995,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,exceed,1.4,1.84,0.44000000000000017,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,its,1.84,2.1,0.26,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,fundraising,2.1,2.5,0.3999999999999999,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,"goal,",2.5,3.02,0.52,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,but,4.0,4.14,0.13999999999999968,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,it,4.14,5.02,0.8799999999999999,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,also,5.02,5.34,0.3200000000000003,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,raised,5.34,5.66,0.3200000000000003,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,awareness,5.66,6.06,0.39999999999999947,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,for,6.06,6.4,0.34000000000000075,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,the,6.4,6.5,0.09999999999999964,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10233,cause.,6.5,6.84,0.33999999999999986,"Not only did the campaign exceed its fundraising goal, but it also raised awareness for the cause.",0
10337,She,0.0,0.2,0.2,She asked him whether he had considered the potential risks of the investment.,0
10337,asked,0.2,0.5,0.3,She asked him whether he had considered the potential risks of the investment.,0
10337,him,0.5,0.66,0.16000000000000003,She asked him whether he had considered the potential risks of the investment.,0
10337,whether,0.66,0.9,0.24,She asked him whether he had considered the potential risks of the investment.,0
10337,he,0.9,1.1,0.20000000000000007,She asked him whether he had considered the potential risks of the investment.,0
10337,had,1.1,1.22,0.11999999999999988,She asked him whether he had considered the potential risks of the investment.,0
10337,considered,1.22,1.66,0.43999999999999995,She asked him whether he had considered the potential risks of the investment.,0
10337,the,1.66,1.88,0.21999999999999997,She asked him whether he had considered the potential risks of the investment.,0
10337,potential,1.88,2.28,0.3999999999999999,She asked him whether he had considered the potential risks of the investment.,0
10337,risks,2.28,2.86,0.5800000000000001,She asked him whether he had considered the potential risks of the investment.,0
10337,of,2.86,3.22,0.3600000000000003,She asked him whether he had considered the potential risks of the investment.,0
10337,the,3.22,3.62,0.3999999999999999,She asked him whether he had considered the potential risks of the investment.,0
10337,investment.,3.62,4.18,0.5599999999999996,She asked him whether he had considered the potential risks of the investment.,0
10205,The,0.0,0.08,0.08,The patient's condition is being closely monitored by a team of specialists.,0
10205,patient's,0.08,0.52,0.44,The patient's condition is being closely monitored by a team of specialists.,0
10205,condition,0.52,0.84,0.31999999999999995,The patient's condition is being closely monitored by a team of specialists.,0
10205,is,0.84,1.06,0.22000000000000008,The patient's condition is being closely monitored by a team of specialists.,0
10205,being,1.06,1.18,0.11999999999999988,The patient's condition is being closely monitored by a team of specialists.,0
10205,closely,1.18,1.54,0.3600000000000001,The patient's condition is being closely monitored by a team of specialists.,0
10205,monitored,1.54,1.98,0.43999999999999995,The patient's condition is being closely monitored by a team of specialists.,0
10205,by,1.98,2.22,0.2400000000000002,The patient's condition is being closely monitored by a team of specialists.,0
10205,a,2.22,2.58,0.3599999999999999,The patient's condition is being closely monitored by a team of specialists.,0
10205,team,2.58,2.74,0.16000000000000014,The patient's condition is being closely monitored by a team of specialists.,0
10205,of,2.74,2.86,0.11999999999999966,The patient's condition is being closely monitored by a team of specialists.,0
10205,specialists.,2.86,3.38,0.52,The patient's condition is being closely monitored by a team of specialists.,0
10053,The,0.0,0.12,0.12,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,museum's,0.12,0.6,0.48,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,new,0.6,0.72,0.12,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,exhibit,0.72,1.08,0.3600000000000001,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,features,1.08,1.5,0.41999999999999993,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,artifacts,1.5,2.04,0.54,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,from,2.04,2.44,0.3999999999999999,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,"ancient,",2.44,2.96,0.52,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,ancient,3.24,3.56,0.31999999999999984,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10053,civilizations.,3.56,4.28,0.7200000000000002,"The museum's new exhibit features artifacts from ancient, ancient civilizations.",0
10004,The,0.0,0.14,0.14,The company's sales have increased by 20% compared to last quarter's results.,0
10004,company's,0.14,1.06,0.92,The company's sales have increased by 20% compared to last quarter's results.,0
10004,sales,1.06,1.34,0.28,The company's sales have increased by 20% compared to last quarter's results.,0
10004,have,1.34,1.66,0.31999999999999984,The company's sales have increased by 20% compared to last quarter's results.,0
10004,increased,1.66,2.14,0.4800000000000002,The company's sales have increased by 20% compared to last quarter's results.,0
10004,by,2.14,2.58,0.43999999999999995,The company's sales have increased by 20% compared to last quarter's results.,0
10004,20,2.58,3.18,0.6000000000000001,The company's sales have increased by 20% compared to last quarter's results.,0
10004,%,3.18,3.76,0.5799999999999996,The company's sales have increased by 20% compared to last quarter's results.,0
10004,compared,3.76,4.34,0.5800000000000001,The company's sales have increased by 20% compared to last quarter's results.,0
10004,to,4.34,4.9,0.5600000000000005,The company's sales have increased by 20% compared to last quarter's results.,0
10004,last,4.9,5.88,0.9799999999999995,The company's sales have increased by 20% compared to last quarter's results.,0
10004,quarter's,5.88,6.76,0.8799999999999999,The company's sales have increased by 20% compared to last quarter's results.,0
10004,results.,6.76,7.26,0.5,The company's sales have increased by 20% compared to last quarter's results.,0
10287,We,0.0,0.14,0.14,We should analyze that the data before making any conclusions.,0
10287,should,0.14,0.32,0.18,We should analyze that the data before making any conclusions.,0
10287,analyze,0.32,0.84,0.52,We should analyze that the data before making any conclusions.,0
10287,that,0.84,1.26,0.42000000000000004,We should analyze that the data before making any conclusions.,0
10287,the,1.26,1.5,0.24,We should analyze that the data before making any conclusions.,0
10287,data,1.5,1.78,0.28,We should analyze that the data before making any conclusions.,0
10287,before,1.78,2.2,0.42000000000000015,We should analyze that the data before making any conclusions.,0
10287,making,2.2,2.6,0.3999999999999999,We should analyze that the data before making any conclusions.,0
10287,any,2.6,3.0,0.3999999999999999,We should analyze that the data before making any conclusions.,0
10287,conclusions.,3.0,3.66,0.6600000000000001,We should analyze that the data before making any conclusions.,0
10012,The,0.0,0.14,0.14,The documentary which explores environmental issues will be aired next week.,0
10012,documentary,0.14,0.82,0.6799999999999999,The documentary which explores environmental issues will be aired next week.,0
10012,which,0.82,1.44,0.62,The documentary which explores environmental issues will be aired next week.,0
10012,explores,1.44,1.98,0.54,The documentary which explores environmental issues will be aired next week.,0
10012,environmental,1.98,2.64,0.6600000000000001,The documentary which explores environmental issues will be aired next week.,0
10012,issues,2.64,3.5,0.8599999999999999,The documentary which explores environmental issues will be aired next week.,0
10012,will,3.5,3.9,0.3999999999999999,The documentary which explores environmental issues will be aired next week.,0
10012,be,3.9,4.12,0.2200000000000002,The documentary which explores environmental issues will be aired next week.,0
10012,aired,4.12,5.42,1.2999999999999998,The documentary which explores environmental issues will be aired next week.,0
10012,next,5.42,5.86,0.4400000000000004,The documentary which explores environmental issues will be aired next week.,0
10012,week.,5.86,6.18,0.3199999999999994,The documentary which explores environmental issues will be aired next week.,0
10291,By,0.0,0.16,0.16,"By the time we arrived, the meeting hat had already started.",0
10291,the,0.16,0.34,0.18000000000000002,"By the time we arrived, the meeting hat had already started.",0
10291,time,0.34,0.6,0.25999999999999995,"By the time we arrived, the meeting hat had already started.",0
10291,we,0.6,0.8,0.20000000000000007,"By the time we arrived, the meeting hat had already started.",0
10291,"arrived,",0.8,1.22,0.41999999999999993,"By the time we arrived, the meeting hat had already started.",0
10291,the,1.54,1.6,0.06000000000000005,"By the time we arrived, the meeting hat had already started.",0
10291,meeting,1.6,1.94,0.33999999999999986,"By the time we arrived, the meeting hat had already started.",0
10291,hat,1.94,2.32,0.3799999999999999,"By the time we arrived, the meeting hat had already started.",0
10291,had,2.32,2.56,0.2400000000000002,"By the time we arrived, the meeting hat had already started.",0
10291,already,2.56,2.8,0.23999999999999977,"By the time we arrived, the meeting hat had already started.",0
10291,started.,2.8,3.32,0.52,"By the time we arrived, the meeting hat had already started.",0
10045,The,0.0,0.14,0.14,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,restaurant,0.14,0.6,0.45999999999999996,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,offers,0.6,1.16,0.5599999999999999,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,a,1.16,1.6,0.44000000000000017,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,wide,1.6,1.98,0.3799999999999999,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,variety,1.98,2.56,0.5800000000000001,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,of,2.56,2.88,0.31999999999999984,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,vegetarian,2.88,3.54,0.6600000000000001,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,and,3.54,4.18,0.6399999999999997,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,vegan,4.18,5.12,0.9400000000000004,The restaurant offers a wide variety of vegetarian and vegan options.,0
10045,options.,5.12,5.76,0.6399999999999997,The restaurant offers a wide variety of vegetarian and vegan options.,0
10229,Which,0.0,0.3,0.3,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,of,0.3,0.54,0.24000000000000005,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,these,0.54,0.82,0.2799999999999999,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,marketing,0.82,1.26,0.44000000000000006,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,strategies,1.26,2.12,0.8600000000000001,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,do,2.12,2.64,0.52,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,you,2.64,3.0,0.3599999999999999,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,think,3.0,3.6,0.6000000000000001,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,would,3.6,3.94,0.33999999999999986,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,be,3.94,4.14,0.19999999999999973,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,most,4.14,4.42,0.28000000000000025,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,effective,4.42,5.14,0.7199999999999998,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,for,5.14,5.5,0.3600000000000003,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,our,5.5,5.68,0.17999999999999972,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,target,5.68,6.1,0.41999999999999993,Which of these marketing strategies do you think would be most effective for our target audience?,0
10229,audience?,6.1,6.68,0.5800000000000001,Which of these marketing strategies do you think would be most effective for our target audience?,0
10178,Our,0.0,0.22,0.22,"Our teams, our teams, innovative approach has revolutionized the industry.",0
10178,"teams,",0.22,0.6,0.38,"Our teams, our teams, innovative approach has revolutionized the industry.",0
10178,our,0.6,0.86,0.26,"Our teams, our teams, innovative approach has revolutionized the industry.",0
10178,"teams,",0.86,1.34,0.4800000000000001,"Our teams, our teams, innovative approach has revolutionized the industry.",0
10178,innovative,1.6,1.92,0.31999999999999984,"Our teams, our teams, innovative approach has revolutionized the industry.",0
